age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,capital
20대,normal,level2, Never-married, Other-service, Not-in-family, White, Female,40, United-States,0,zero
20대,normal,level3, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,38,temp,0,zero
70대,normal,level3, Widowed, Prof-specialty, Unmarried, White, Female,38, United-States,1,positive
30대,normal,level2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States,0,zero
20대,normal,level3, Married-civ-spouse, Prof-specialty, Husband, White, Male,6, Canada,0,positive
20대,normal,level3, Never-married, Protective-serv, Own-child, White, Male,40, United-States,0,zero
70대,normal,level1, Married-civ-spouse, Farming-fishing, Husband, White, Male,99, United-States,1,positive
30대,normal,level3, Married-civ-spouse, Sales, Husband, White, Male,40, United-States,0,zero
20대,normal,level3, Never-married, Adm-clerical, Own-child, Black, Female,40, Haiti,0,zero
50대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States,1,zero
40대,normal,level2, Married-civ-spouse, Sales, Husband, White, Male,24, United-States,0,zero
20대,normal,level3, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States,1,positive
40대,normal,level3, Married-civ-spouse, Exec-managerial, Wife, White, Female,50, United-States,0,zero
40대,other,level2, Never-married, Prof-specialty, Unmarried, White, Female,35, United-States,0,zero
20대,normal,level3, Divorced, Adm-clerical, Not-in-family, Black, Female,40, United-States,0,zero
20대,normal,level3, Never-married, Farming-fishing, Own-child, White, Male,50, United-States,0,zero
40대,normal,level3, Divorced, Tech-support, Other-relative, Black, Female,10, United-States,0,zero
20대,normal,level3, Never-married, Adm-clerical, Not-in-family, Black, Female,20, United-States,0,zero
30대,normal,level2, Married-civ-spouse, Sales, Husband, White, Male,60, United-States,0,zero
20대,normal,level2, Divorced, Sales, Own-child, White, Male,50, United-States,0,zero
30대,normal,level4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,45, United-States,1,zero
40대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States,1,positive
60대,normal,level2, Widowed, Handlers-cleaners, Other-relative, White, Female,10, United-States,0,zero
50대,normal,level3, Married-spouse-absent, Other-service, Not-in-family, White, Female,40, Cuba,0,zero
60대,normal,level2, Married-civ-spouse, Craft-repair, Husband, White, Male,30, United-States,0,zero
20대,normal,level2, Never-married,temp, Other-relative, Asian-Pac-Islander, Female,20, South,0,zero
30대,normal,level2, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,40, United-States,1,zero
50대,normal,level4, Divorced, Exec-managerial, Not-in-family, White, Female,30, United-States,0,zero
30대,normal,level2, Married-civ-spouse, Protective-serv, Husband, White, Male,48, United-States,0,zero
50대,normal,level3, Never-married, Other-service, Not-in-family, White, Male,50, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Protective-serv, Husband, White, Male,52, United-States,0,zero
40대,normal,level2, Never-married, Exec-managerial, Not-in-family, White, Male,55, England,1,negative
50대,normal,level2, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States,0,zero
60대,normal,level2, Married-civ-spouse, Protective-serv, Husband, White, Male,40, Scotland,0,zero
30대,normal,level3, Married-civ-spouse, Tech-support, Husband, White, Male,55, Poland,0,positive
30대,normal,level2, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States,0,zero
30대,normal,level2, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States,0,zero
30대,normal,level3, Never-married,temp, Not-in-family, Black, Male,45,temp,0,zero
30대,normal,level3, Never-married,temp, Not-in-family, White, Female,20,temp,0,zero
40대,normal,level3, Widowed, Other-service, Unmarried, Black, Female,40, United-States,0,zero
30대,normal,level4, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States,1,zero
40대,normal,level4, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States,1,zero
50대,normal,level2, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States,0,zero
30대,normal,level4, Never-married, Prof-specialty, Own-child, White, Male,20, United-States,0,zero
60대,normal,level2, Widowed, Other-service, Not-in-family, White, Female,18, United-States,0,positive
30대,normal,level2, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States,1,zero
40대,normal,level3, Divorced, Sales, Not-in-family, White, Male,52, United-States,0,zero
40대,normal,level4, Divorced, Other-service, Unmarried, Black, Female,30, United-States,0,zero
20대,normal,level3, Never-married, Other-service, Own-child, White, Female,35, United-States,0,zero
40대,normal,level3, Never-married, Prof-specialty, Not-in-family, White, Female,45, United-States,0,zero
20대,normal,level3, Divorced, Craft-repair, Own-child, White, Male,40, United-States,0,zero
20대,normal,level2, Never-married, Other-service, Own-child, White, Female,40, United-States,0,zero
50대,normal,level2, Widowed,temp, Not-in-family, White, Female,35, United-States,0,zero
40대,normal,level2, Married-civ-spouse, Craft-repair, Husband, White, Male,44, United-States,0,zero
20대,normal,level3, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,40, India,0,negative
50대,normal,level2, Married-civ-spouse, Sales, Husband, White, Male,50, United-States,0,zero
10대,normal,level2, Never-married, Adm-clerical, Other-relative, White, Female,35, United-States,0,zero
20대,normal,level3, Never-married, Sales, Not-in-family, White, Female,40, United-States,0,zero
60대,normal,level3, Married-civ-spouse, Exec-managerial, Wife, White, Female,35, England,0,positive
40대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,55, United-States,1,positive
50대,normal,level4, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States,1,zero
30대,normal,level3, Married-civ-spouse, Farming-fishing, Husband, White, Male,50, United-States,1,zero
10대,normal,level2, Never-married, Other-service, Own-child, White, Male,25, United-States,0,zero
60대,normal,level4, Married-civ-spouse, Prof-specialty, Husband, White, Male,60, United-States,1,negative
30대,normal,level2, Separated, Adm-clerical, Unmarried, Black, Female,40, United-States,0,zero
30대,normal,level3, Never-married, Prof-specialty, Not-in-family, White, Male,50, United-States,1,zero
40대,normal,level3, Divorced, Tech-support, Own-child, White, Female,40, United-States,0,zero
50대,normal,level2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,20, United-States,1,zero
50대,normal,level3, Married-civ-spouse, Other-service, Husband, White, Male,40, Cuba,0,zero
30대,normal,level3, Divorced, Tech-support, Not-in-family, White, Male,40, United-States,0,zero
20대,normal,level1, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States,0,zero
30대,normal,level3, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States,0,zero
20대,normal,level3, Never-married, Other-service, Not-in-family, White, Male,40, United-States,0,zero
50대,normal,level2, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States,0,zero
20대,normal,level2, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,45, United-States,0,zero
40대,normal,level3, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States,1,zero
40대,normal,level3, Never-married, Adm-clerical, Not-in-family, Black, Female,40, United-States,0,zero
70대,normal,level3, Married-civ-spouse, Craft-repair, Husband, White, Male,35, United-States,0,zero
50대,normal,level3, Married-civ-spouse, Sales, Husband, White, Male,40, United-States,1,positive
40대,normal,level2, Separated, Other-service, Unmarried, Black, Female,30, United-States,0,zero
50대,normal,level1, Divorced, Farming-fishing, Unmarried, White, Male,40, United-States,0,zero
20대,normal,level3, Never-married, Tech-support, Not-in-family, Black, Male,40, United-States,0,zero
40대,normal,level3, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States,0,zero
30대,normal,level4, Never-married, Prof-specialty, Not-in-family, White, Male,45, United-States,1,negative
40대,normal,level2, Married-civ-spouse, Sales, Husband, White, Male,45, United-States,0,zero
50대,other,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States,1,positive
10대,normal,level3, Never-married, Farming-fishing, Own-child, White, Male,50, United-States,0,zero
70대,normal,level3, Widowed, Sales, Not-in-family, White, Male,30, United-States,0,zero
20대,normal,level3, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States,0,zero
20대,normal,level2, Divorced, Adm-clerical, Not-in-family, White, Male,38, United-States,0,zero
10대,normal,level3, Never-married,temp, Own-child, White, Female,15, United-States,0,zero
30대,normal,level2, Never-married, Prof-specialty, Not-in-family, White, Male,43, United-States,0,zero
50대,other,level3, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States,0,zero
10대,normal,level2, Never-married,temp, Own-child, White, Male,40, United-States,0,zero
20대,normal,level3, Never-married, Prof-specialty, Not-in-family, White, Female,36, United-States,0,positive
30대,normal,level2, Married-civ-spouse, Transport-moving, Husband, White, Male,70, United-States,1,positive
30대,normal,level4, Never-married, Exec-managerial, Not-in-family, White, Female,55, United-States,0,zero
20대,normal,level3, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States,0,zero
40대,other,level3, Married-civ-spouse, Sales, Husband, White, Male,45, United-States,1,zero
20대,normal,level4, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States,0,zero
50대,normal,level3, Divorced, Adm-clerical, Not-in-family, White, Male,40, United-States,1,positive
70대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, Scotland,0,zero
20대,normal,level3, Never-married, Exec-managerial, Not-in-family, White, Female,50, United-States,0,zero
10대,normal,level3, Never-married, Sales, Not-in-family, White, Female,40, United-States,0,zero
50대,normal,level1, Never-married, Transport-moving, Not-in-family, Black, Male,40, United-States,0,zero
40대,normal,level2, Married-civ-spouse, Transport-moving, Other-relative, White, Male,40, United-States,0,zero
50대,normal,level2, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States,0,zero
30대,normal,level3, Never-married, Sales, Not-in-family, White, Male,40, United-States,0,zero
40대,other,level2, Never-married, Exec-managerial, Not-in-family, Black, Male,55, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Tech-support, Husband, White, Male,10, United-States,0,negative
20대,normal,level2, Never-married, Handlers-cleaners, Not-in-family, White, Male,47, United-States,0,zero
50대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States,1,zero
20대,normal,level2, Never-married, Adm-clerical, Not-in-family, White, Male,45, United-States,0,zero
40대,normal,level3, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States,0,zero
40대,normal,level3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States,1,zero
40대,normal,level3, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States,0,zero
40대,normal,level3, Married-civ-spouse, Protective-serv, Husband, White, Male,50, United-States,1,positive
20대,normal,level2, Never-married, Handlers-cleaners, Own-child, White, Male,30, United-States,0,zero
40대,normal,level4, Divorced, Other-service, Unmarried, White, Female,30, United-States,0,zero
20대,normal,level3, Never-married, Adm-clerical, Own-child, Black, Female,40, United-States,0,zero
30대,normal,level2, Separated, Adm-clerical, Unmarried, White, Female,40, United-States,0,zero
40대,normal,level2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States,0,zero
60대,normal,level3, Married-civ-spouse, Adm-clerical, Husband, White, Male,20, United-States,1,positive
60대,normal,level2, Separated, Machine-op-inspct, Not-in-family, White, Female,28, Peru,0,zero
30대,normal,level2, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States,0,zero
20대,normal,level2, Never-married, Armed-Forces, Own-child, White, Male,40, United-States,0,zero
30대,normal,level3, Divorced, Other-service, Unmarried, White, Female,55, United-States,0,zero
40대,normal,level3, Divorced, Exec-managerial, Not-in-family, White, Female,65, United-States,0,zero
40대,normal,level2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,80, United-States,0,negative
30대,normal,level3, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States,0,zero
20대,normal,level3, Never-married, Tech-support, Own-child, White, Male,60, United-States,0,zero
40대,normal,level2, Widowed, Sales, Unmarried, White, Female,37, United-States,0,zero
50대,normal,level4, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States,1,zero
20대,normal,level3, Never-married, Adm-clerical, Own-child, White, Female,20, United-States,0,zero
30대,normal,level1, Never-married, Other-service, Not-in-family, White, Male,45, El-Salvador,0,zero
20대,normal,level2, Never-married, Sales, Own-child, White, Female,45, Mexico,0,zero
40대,other,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States,1,zero
